id,shortname,mktcap,lastvalue,change,percentchange,direction,stk_details,volume,url,
EC06,Edelweiss,"10,844.21",116.1,2.35,2.07,1,[],130.58k,https://www.moneycontrol.com/india/stockpricequote/finance-general/edelweissfinancialservices/EC01,
EM,Eicher Motors,"60,155.09","22,031.15",87.8,0.4,1,[],3.22k,https://www.moneycontrol.com/india/stockpricequote/auto-lcvs-hcvs/eichermotors/EM,
EID,EID Parry,"3,623.97",204.75,9.35,4.79,1,[],67.93k,https://www.moneycontrol.com/india/stockpricequote/sugar/eidparryindia/EID,
EIH,EIH,"8,199.16",143.45,0.15,0.1,1,[],2.87k,https://www.moneycontrol.com/india/stockpricequote/hotels/eih/EIH,
EE01,Elgi Equipments,"3,920.96",247.45,-0.4,-0.16,-1,[],510,https://www.moneycontrol.com/india/stockpricequote/compressors/elgiequipments/EE01,
E05,Emami,"14,067.45",309.9,-0.55,-0.18,-1,[],12.69k,https://www.moneycontrol.com/india/stockpricequote/personal-care/emami/E06,
ET04,Endurance Techn,"14,870.17","1,057.15",0.1,0.01,1,[],220,https://www.moneycontrol.com/india/stockpricequote/auto-2-3-wheelers/endurancetechnologies/ET01,
EI14,EngineersInd,"6,600.31",104.45,-0.35,-0.33,-1,[],22.42k,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/engineersindia/EI14,
EH03,Equitas Holding,"3,472.43",101.6,0.55,0.54,1,[],571.78k,https://www.moneycontrol.com/india/stockpricequote/finance-general/equitasholdings/EH03,
EL01,Eris Life,"6,364.42",462.8,0.5,0.11,1,[],8.62k,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/erislifesciences/EL01,
E,Escorts,"7,569.12",617.5,19.75,3.3,1,[],121.72k,https://www.moneycontrol.com/india/stockpricequote/auto-tractors/escorts/E,
EP,Essel Propack,"4,850.93",153.8,4.8,3.22,1,[],6.31k,https://www.moneycontrol.com/india/stockpricequote/packaging/esselpropack/EP11,
EII02,Eveready Ind,397.24,54.65,0.25,0.46,1,[],3.65k,https://www.moneycontrol.com/india/stockpricequote/dry-cells/evereadyindustriesindia/EII02,
EI,Exide Ind,"15,810.00",186,1.25,0.68,1,[],81.39k,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/exideindustries/EI,
FDC,FDC,"3,478.45",203.45,-0.85,-0.42,-1,[],2.25k,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/fdc/FDC,
FB,Federal Bank,"17,301.61",86.9,1.6,1.88,1,[],649.97k,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/federalbank/FB,
FOI,Fine Organics,"5,558.81","1,813.05",16.95,0.94,1,[],840,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/fineorganicsindustries/FOI,
FC01,Finolex Cables,"5,446.93",356.15,3.65,1.04,1,[],476,https://www.moneycontrol.com/india/stockpricequote/cables-telephone/finolexcables/FC01,
FI,Finolex Ind,"6,821.52",549.7,-0.85,-0.15,-1,[],1.95k,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/finolexindustries/FI,
FS07,Firstsource Sol,"2,713.88",39.15,1.85,4.96,1,[],199.06k,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/firstsourcesolutions/FS07,
BT,Force Motors,"1,270.19",964,-7.15,-0.74,-1,[],7.61k,https://www.moneycontrol.com/india/stockpricequote/auto-lcvs-hcvs/forcemotors/FM01,
FH,Fortis Health,"10,282.53",136.2,-0.75,-0.55,-1,[],12.37k,https://www.moneycontrol.com/india/stockpricequote/hospitals-medical-services/fortishealthcare/FH,
FVI,Future Consumer,"4,591.32",23.9,-0.1,-0.42,-1,[],172.23k,https://www.moneycontrol.com/india/stockpricequote/food-processing/futureconsumer/FVI,
FLF01,Future Life,"8,048.52",399.7,6.2,1.58,1,[],65,https://www.moneycontrol.com/india/stockpricequote/retail/futurelifestylefashions/FLF01,
FR,Future Retail,"16,716.42",332.6,0.8,0.24,1,[],11.42k,https://www.moneycontrol.com/india/stockpricequote/retail/futureretail/FR,
GAI,GAIL,"54,470.38",119.75,0.8,0.67,1,[],202.42k,https://www.moneycontrol.com/india/stockpricequote/oil-drilling-and-exploration/gailindia/GAI,
GSL06,Galaxy Surfacta,"5,092.01","1,436.20",30.3,2.16,1,[],326,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/galaxysurfactantsltd/GSL06,
GD01,Gateway Distri,"1,050.86",96.65,0.95,0.99,1,[],1.51k,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/gatewaydistriparks/GD01,
GP10,Gayatri Project,"1,497.59",80,0.85,1.07,1,[],32.56k,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-civil/gayatriprojects/GP10,
ABB01,GE Power India,"4,824.58",717.65,1.85,0.26,1,[],130,https://www.moneycontrol.com/india/stockpricequote/power-transmission-equipment/gepowerindia/AP29,
GES,GE Shipping,"4,458.18",299.8,3.5,1.18,1,[],6.32k,https://www.moneycontrol.com/india/stockpricequote/shipping/greateasternshippingcompany/GES,
GEC,GE T&D India,"3,987.92",155.75,7.7,5.2,1,[],9.99k,https://www.moneycontrol.com/india/stockpricequote/power-transmission-equipment/getdindia/ATD,
GIC12,General Insuran,"41,517.88",236.65,7.55,3.3,1,[],38.50k,https://www.moneycontrol.com/india/stockpricequote/diversified/generalinsurancecorporationindia/GIC12,
GIC,GIC Housing Fin,805.88,149.65,1.1,0.74,1,[],9.77k,https://www.moneycontrol.com/india/stockpricequote/finance-housing/gichousingfinance/GIC,
ISP,Gillette India,"21,712.18","6,663.20",3.9,0.06,1,[],353,https://www.moneycontrol.com/india/stockpricequote/personal-care/gilletteindia/GI22,
SB,GlaxoSmith Con,"36,309.28","8,633.65",1.65,0.02,1,[],123,https://www.moneycontrol.com/india/stockpricequote/food-processing/glaxosmithklineconsumerhealthcare/GSC04,
GI,GlaxoSmithKline,"28,334.01","1,672.55",26.8,1.63,1,[],102.08k,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/glaxosmithklinepharmaceuticals/GSK,
GP08,Glenmark,"9,585.25",339.7,-1.65,-0.48,-1,[],72.26k,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/glenmarkpharma/GP08,
GI27,GMR Infra,"12,796.20",21.2,0.35,1.68,1,[],406.08k,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/gmrinfrastructure/GI27,
GNV,GNFC,"2,658.44",171.05,-2.25,-1.3,-1,[],36.64k,https://www.moneycontrol.com/india/stockpricequote/fertilisers/gujaratnarmadavalleyfertilizerschemicals/GNV,
GPI,Godfrey Phillip,"6,451.67","1,240.85",-4.8,-0.39,-1,[],3.90k,https://www.moneycontrol.com/india/stockpricequote/cigarettes/godfreyphillipsindia/GPI,
GA08,Godrej Agrovet,"9,614.58",500.65,-1.9,-0.38,-1,[],9.25k,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/godrejagrovet/GA03,
GCP,Godrej Consumer,"68,929.28",674.25,7.9,1.19,1,[],11.74k,https://www.moneycontrol.com/india/stockpricequote/personal-care/godrejconsumerproducts/GCP,
GS,Godrej Ind,"14,072.69",418.25,4.4,1.06,1,[],28.81k,https://www.moneycontrol.com/india/stockpricequote/personal-care/godrejindustries/GI23,
GP11,Godrej Prop,"23,177.33",919.65,-10.45,-1.12,-1,[],10.95k,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-real-estate/godrejproperties/GP11,
GI22,Granules India,"3,368.17",131,1.55,1.2,1,[],108.92k,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/granulesindia/GI25,
GI13,Graphite India,"5,999.01",307.05,-7,-2.23,-1,[],142.89k,https://www.moneycontrol.com/india/stockpricequote/electrodes-graphite/graphiteindia/GI13,
GI01,Grasim,"51,449.74",782.15,7.8,1.01,1,[],40.71k,https://www.moneycontrol.com/india/stockpricequote/diversified/grasimindustries/GI01,
G,Greaves Cotton,"2,924.77",126.5,0,0,0,[],12.12k,https://www.moneycontrol.com/india/stockpricequote/engines/greavescotton/GC20,
GN,Grindwell Norto,"6,293.32",568.4,-1.65,-0.29,-1,[],358,https://www.moneycontrol.com/india/stockpricequote/abrasives/grindwellnorton/GN,
GRU,GRUH Finance,"23,291.87",317.3,0,0,0,[],0,https://www.moneycontrol.com/india/stockpricequote/finance-housing/gruhfinance/GRU,
GSF,GSFC,"2,713.63",68.1,0.25,0.37,1,[],29.91k,https://www.moneycontrol.com/india/stockpricequote/fertilisers/gujaratstatefertilizerschemicals/GSF,
GAC01,Guj Alkali,"2,813.74",383.15,-0.4,-0.1,-1,[],6.04k,https://www.moneycontrol.com/india/stockpricequote/chemicals/gujaratalkalieschemicals/GAC01,
GHC,Guj Heavy Chem,"1,940.69",197.6,-1.35,-0.68,-1,[],20.20k,https://www.moneycontrol.com/india/stockpricequote/chemicals/gujaratheavychemicals/GHC,
GMD,Guj Mineral,"1,772.85",55.75,0.05,0.09,1,[],7.10k,https://www.moneycontrol.com/india/stockpricequote/mining-minerals/gujaratmineraldevelopmentcorporation/GMD,
GSP02,Guj State Petro,"12,324.78",218.5,2.45,1.13,1,[],9.01k,https://www.moneycontrol.com/india/stockpricequote/oil-drilling-and-exploration/gujaratstatepetronet/GSP02,
GGC,Gujarat Gas,"15,956.88",231.8,4.2,1.85,1,[],42.57k,https://www.moneycontrol.com/india/stockpricequote/oil-drilling-and-exploration/gujaratgas/GGC,
GPP03,Gujarat Pipavav,"4,014.97",83.05,0.4,0.48,1,[],2.32k,https://www.moneycontrol.com/india/stockpricequote/shipping/gujaratpipavavport/GPP03,
GOL01,Gulf Oil Lubric,"4,094.24",817.15,3.8,0.47,1,[],130,https://www.moneycontrol.com/india/stockpricequote/lubricants/gulfoillubricantsindia/GOL01,
HCD,Hathway Cable,"3,460.55",19.55,-0.25,-1.26,-1,[],61.21k,https://www.moneycontrol.com/india/stockpricequote/media-entertainment/hathwaycabledatacom/HCD,
HAP,Hatsun Agro,"8,907.69",550.95,-11.2,-1.99,-1,[],89,https://www.moneycontrol.com/india/stockpricequote/food-processing/hatsunagroproducts/HAP,
HI01,Havells India,"40,949.41",654.35,1.85,0.28,1,[],18.07k,https://www.moneycontrol.com/india/stockpricequote/electric-equipment/havellsindia/HI01,
HCL02,HCL Tech,"1,47,446.99",543.35,7.05,1.31,1,[],43.36k,https://www.moneycontrol.com/india/stockpricequote/computers-software/hcltechnologies/HCL02,
HDF,HDFC,"4,06,634.47","2,352.90",34.5,1.49,1,[],102.53k,https://www.moneycontrol.com/india/stockpricequote/finance-housing/housingdevelopmentfinancecorporation/HDF,
HAM02,HDFC AMC,"66,452.92","3,125.30",64.75,2.12,1,[],50.78k,https://www.moneycontrol.com/india/stockpricequote/finance-investments/hdfcassetmanagementcompany/HAM02,
HDF01,HDFC Bank,"6,91,457.21","1,262.80",-0.65,-0.05,-1,[],93.77k,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/hdfcbank/HDF01,
HSL01,HDFC Life,"1,18,770.37",588.5,5.55,0.95,1,[],117.88k,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/hdfclifeinsurancecompanylimited/HSL01,
HEG,HEG,"4,149.98","1,075.25",-13.9,-1.28,-1,[],20.98k,https://www.moneycontrol.com/india/stockpricequote/electrodes-graphite/heg/HEG,
MC14,Heidelberg Cem,"3,982.73",175.75,0.7,0.4,1,[],10.55k,https://www.moneycontrol.com/india/stockpricequote/cement-major/heidelbergcementindia/HCI02,
HFI,Heritage Foods,"1,554.80",335.1,-13.45,-3.86,-1,[],1.48k,https://www.moneycontrol.com/india/stockpricequote/food-processing/heritagefoods/HFI,
HHM,Hero Motocorp,"46,673.60","2,336.75",2.65,0.11,1,[],37.41k,https://www.moneycontrol.com/india/stockpricequote/auto-2-3-wheelers/heromotocorp/HHM,
A,Hexaware Tech,"10,126.63",339.4,-0.25,-0.07,-1,[],14.44k,https://www.moneycontrol.com/india/stockpricequote/computers-software/hexawaretechnologies/HT02,
HFC,HFCL,"2,209.13",17.2,0.05,0.29,1,[],163.53k,https://www.moneycontrol.com/india/stockpricequote/telecommunications-equipment/hfcl/HFC,
HCI01,Himadri Special,"2,424.29",57.9,2.9,5.27,1,[],99.29k,https://www.moneycontrol.com/india/stockpricequote/chemicals/himadrispecialitychemical/HCI01,
HS,Himatsingka Sei,"1,209.55",122.85,-0.75,-0.61,-1,[],2.32k,https://www.moneycontrol.com/india/stockpricequote/textiles-synthetic-silk/himatsingkaseide/HS,
HC07,Hind Copper,"3,506.58",37.9,0.5,1.34,1,[],198.36k,https://www.moneycontrol.com/india/stockpricequote/metals-non-ferrous/hindustancopper/HC07,
HZ,Hind Zinc,"87,041.57",206,0.45,0.22,1,[],42.36k,https://www.moneycontrol.com/india/stockpricequote/metals-non-ferrous/hindustanzinc/HZ,
H,Hindalco,"46,796.26",208.35,7.1,3.53,1,[],584.00k,https://www.moneycontrol.com/india/stockpricequote/aluminium/hindalcoindustries/HI,
HAL,Hindustan Aeron,"25,371.65",758.75,-0.35,-0.05,-1,[],418,https://www.moneycontrol.com/india/stockpricequote/diversified/hindustanaeronauticsltd/HAL,
TH,Honeywell Autom,"23,606.87","26,700.00",376.15,1.43,1,[],218,https://www.moneycontrol.com/india/stockpricequote/telecommunications-equipment/honeywellautomation/HA04,
HPC,HPCL,"40,754.64",267.45,1.6,0.6,1,[],268.25k,https://www.moneycontrol.com/india/stockpricequote/refineries/hindustanpetroleumcorporation/HPC,
HL,HUL,"4,34,109.76","2,005.30",-1.15,-0.06,-1,[],55.99k,https://www.moneycontrol.com/india/stockpricequote/personal-care/hindustanunilever/HU,
ICI02,ICICI Bank,"3,47,490.29",537.4,2.35,0.44,1,[],554.17k,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/icicibank/ICI02,
IPL01,ICICI Prudentia,"71,132.12",495.4,0.85,0.17,1,[],22.46k,https://www.moneycontrol.com/india/stockpricequote/finance-general/iciciprudentiallifeinsurancecompany/IPL01,
ISL03,ICICI Securitie,"11,432.80",354.9,-0.3,-0.08,-1,[],6.50k,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/icicisecuritiesltd/ISL04,
IDB,IDBI Bank,"39,965.29",38.5,1.6,4.34,1,[],1.16m,https://www.moneycontrol.com/india/stockpricequote/banks-public-sector/idbibank/IDB05,
IDF,IDFC,"5,419.64",33.95,1,3.03,1,[],106.32k,https://www.moneycontrol.com/india/stockpricequote/finance-term-lending-institutions/idfc/IDF,
IDF01,IDFC First Bank,"20,882.28",43.65,0.5,1.16,1,[],405.94k,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/idfcfirstbank/IDF01,
IEE,IEX,"4,217.76",140.8,0.5,0.36,1,[],9.82k,https://www.moneycontrol.com/india/stockpricequote/diversified/indianenergyexchange/IEE,
IFB02,IFB Industries,"2,423.23",598.05,-28.75,-4.59,-1,[],5.00k,https://www.moneycontrol.com/india/stockpricequote/consumer-goods-white-goods/ifbindustries/IFB02,
IFC,IFCI,"1,124.44",6.63,0.13,2,1,[],314.95k,https://www.moneycontrol.com/india/stockpricequote/finance-term-lending-institutions/ifci/IFC02,
IG04,IGL,"28,833.03",411.9,1.75,0.43,1,[],39.16k,https://www.moneycontrol.com/india/stockpricequote/oil-drilling-and-exploration/indraprasthagas/IG04,
IC,India Cements,"2,271.55",73.3,1.5,2.09,1,[],564.39k,https://www.moneycontrol.com/india/stockpricequote/cement-major/indiacements/IC,
ITD02,India Tourism D,"2,899.01",338,19.85,6.24,1,[],74.46k,https://www.moneycontrol.com/india/stockpricequote/hotels/indiatourismdevelopmentcorporation/ITD02,
IHF01,Indiabulls Hsg,"13,224.87",309.3,17.75,6.09,1,[],5.41m,https://www.moneycontrol.com/india/stockpricequote/finance-housing/indiabullshousingfinance/IHF01,
IWS,Indiabulls Inte,708.35,79.3,-0.45,-0.56,-1,[],44.34k,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/indiabullsintegratedservices/IWS,
IRE01,Indiabulls Real,"2,778.00",61.1,1.9,3.21,1,[],367.97k,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-real-estate/indiabullsrealestate/IRE01,
IS08,Indiabulls Vent,"10,194.33",166.65,7.85,4.94,1,[],99.66k,https://www.moneycontrol.com/india/stockpricequote/finance-investments/indiabullsventures/IS13,
IB04,Indian Bank,"7,192.98",118.15,0.4,0.34,1,[],83.91k,https://www.moneycontrol.com/india/stockpricequote/banks-public-sector/indianbank/IB04,
IHC,Indian Hotels,"17,440.48",146.65,3.2,2.23,1,[],36.50k,https://www.moneycontrol.com/india/stockpricequote/hotels/indianhotelscompany/IHC,
ICF01,Indostar Capita,"1,640.98",177.85,8.85,5.24,1,[],8.06k,https://www.moneycontrol.com/india/stockpricequote/finance-general/indostarcapitalfinance/ICF,
IIB,IndusInd Bank,"1,03,051.66","1,486.95",44.3,3.07,1,[],83.52k,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/indusindbank/IIB,
IIL03,Infibeam Avenue,"3,102.77",46.75,0.25,0.54,1,[],105.17k,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/infibeamavenues/IIL03,
IEI01,Info Edge,"32,149.58","2,628.40",103.9,4.12,1,[],12.04k,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/infoedgeindia/IEI01,
IT,Infosys,"3,02,882.73",711.25,9.4,1.34,1,[],694.60k,https://www.moneycontrol.com/india/stockpricequote/computers-software/infosys/IT,
INO01,INOX Leisure,"3,843.28",373.65,8.55,2.34,1,[],11.91k,https://www.moneycontrol.com/india/stockpricequote/media-entertainment/inoxleisure/INO01,
IW,Inox Wind,757.85,34.15,0.1,0.29,1,[],24.22k,https://www.moneycontrol.com/india/stockpricequote/power-generation-distribution/inoxwind/IW,
IDA,Intellect Desig,"2,016.77",152.5,2.25,1.5,1,[],4.60k,https://www.moneycontrol.com/india/stockpricequote/computers-software/intellectdesignarena/IDA,
IA05,Interglobe Avi,"50,868.94","1,322.45",-15.55,-1.16,-1,[],66.23k,https://www.moneycontrol.com/india/stockpricequote/transport-logistics/interglobeaviation/IA04,
IOB,IOB,"12,887.45",10.24,0.19,1.89,1,[],64.34k,https://www.moneycontrol.com/india/stockpricequote/banks-public-sector/indianoverseasbank/IOB,
IOC,IOC,"1,20,689.52",128.2,0.05,0.04,1,[],228.46k,https://www.moneycontrol.com/india/stockpricequote/refineries/indianoilcorporation/IOC,
IL,Ipca Labs,"14,320.12","1,133.35",9.2,0.82,1,[],3.98k,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ipcalaboratories/IL,
IID01,IRB Infra,"2,372.29",67.5,1.2,1.81,1,[],65.68k,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/irbinfrastructuredevelopers/IID01,
II21,Ircon Internati,"3,700.93",393.5,1.85,0.47,1,[],4.01k,https://www.moneycontrol.com/india/stockpricequote/engineering-heavy/irconinternational/II07,
ITC,ITC,"2,96,971.03",241.65,3,1.26,1,[],268.93k,https://www.moneycontrol.com/india/stockpricequote/cigarettes/itc/ITC,
THC,ITD Cementation,880.41,51.25,-0.55,-1.06,-1,[],12.11k,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-civil/itdcementationindia/ITD03,
ITI,ITI,"8,369.01",93.3,4.65,5.25,1,[],371.54k,https://www.moneycontrol.com/india/stockpricequote/telecommunications-equipment/iti/ITI,
JKC03,J. K. Cement,"8,796.60","1,138.45",-4.95,-0.43,-1,[],629,https://www.moneycontrol.com/india/stockpricequote/cement-major/jkcement/JKC03,
JP12,JagranPrakashan,"1,680.66",56.7,0.95,1.7,1,[],13.73k,https://www.moneycontrol.com/india/stockpricequote/media-entertainment/jagranprakashan/JP12,
JC01,Jai Corp,"1,620.32",90.8,3.4,3.89,1,[],152.43k,https://www.moneycontrol.com/india/stockpricequote/steel-gp-gc-sheets/jaicorp/JC08,
JIS02,Jain Irrigation,382.2,7.7,-0.21,-2.65,-1,[],952.86k,https://www.moneycontrol.com/india/stockpricequote/plastics/jainirrigationsystems/JIS02,
JA02,Jaiprakash Asso,581.36,2.39,0.08,3.46,1,[],834.02k,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/jaiprakashassociates/JA02,
JAI,Jamna Auto,"1,607.80",40.35,0.25,0.62,1,[],78.48k,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/jamnaautoindustries/JAI,
JBC,JB Chemicals,"3,367.13",419.65,5.1,1.23,1,[],18.43k,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/jbchemicalspharmaceuticals/JBC01,
JA01,Jet Airways,225.49,19.85,0.6,3.12,1,[],21.88k,https://www.moneycontrol.com/india/stockpricequote/transport-logistics/jetairways/JA01,
JSH,Jindal (Hisar),"1,528.86",64.8,-0.25,-0.38,-1,[],14.37k,https://www.moneycontrol.com/india/stockpricequote/steel-large/jindalstainlesshisar/JSH,
SP09,Jindal Saw,"2,415.74",75.55,2.35,3.21,1,[],117.98k,https://www.moneycontrol.com/india/stockpricequote/steel-tubes-pipes/jindalsaw/JS08,
JS07,Jindal Stainles,"1,844.18",37.85,0.25,0.66,1,[],8.20k,https://www.moneycontrol.com/india/stockpricequote/steel-medium-small/jindalstainless/JSL01,
JSP,Jindal Steel,"14,152.72",138.75,-3.35,-2.36,-1,[],2.59m,https://www.moneycontrol.com/india/stockpricequote/steel-sponge-iron/jindalsteelpower/JSP,
JKB,JK Bank,"1,673.36",30.05,0.3,1.01,1,[],93.84k,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/jammukashmirbank/JKB,
JKC,JK Lakshmi Cem,"3,148.85",267.6,0.95,0.36,1,[],766,https://www.moneycontrol.com/india/stockpricequote/cement-major/jklakshmicement/JKL01,
JKI,JK Tyre & Ind,"1,786.41",72.55,1,1.4,1,[],71.14k,https://www.moneycontrol.com/india/stockpricequote/tyres/jktyreindustries/JKT01,
JMS,JM Financial,"7,666.33",91.15,4.55,5.25,1,[],40.70k,https://www.moneycontrol.com/india/stockpricequote/finance-investments/jmfinancial/JMF,
